case_title,case_number,section,entity_text,entity_label
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,air traffic control services,SERVICE
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,article 8.2,REGULATION
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,unmik finance administrative instruction 1999/2,DOCUMENT
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,public procurement,PROCESS
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,kosovo,LOCATION
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,"€ 1,390",MONEY
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,annex agreement,AGREEMENT
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,construction fire fighter office,LOCATION
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,maintenance office,LOCATION
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,"€ 25,000",MONEY
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,article 6.3,REGULATION
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,evidence,EVIDENCE
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,divisional manager,PERSON
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,expenditure annex agreement,AGREEMENT
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,conclusions,matter urgency,CONCEPT
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,recommendations,divisional manager,Position
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,recommendations,unmik,Organization
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,recommendations,pillar iv,Location
"Alleged irregularities in a contract for the construction of garages and a parking area for Air Traffic Control Services at Pristina Airport and in an annex agreement for the supply of new offices, training room and maintenance garage for the Rescue Fire Fighting Service",Case 0276/04,recommendations,atcs,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,introduction,investigation task force,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,introduction,ITF,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,introduction,Pristina Airport,Location
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,introduction,"€ 8,000.00",Monetary
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,introduction,Department of Justice,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,introduction,Pillar,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,introduction,UNMIK,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,introduction,July 22nd 2004,Date
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Beirut,Location
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Kosovo,Location
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,March,Date
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,April,Date
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,15th March 2004,Date
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,26 December 2003,Date
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,"€ 11,581.00",Monetary
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,"€ 32,800.00",Monetary
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,"€ 8,000.00",Monetary
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,"US$ 54,000.00",Monetary
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Pristina,Location
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,ITF,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Airline 2,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Partner 1,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Partner 2,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Partner 4,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Official 1,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Official 2,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Customs Service,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Cargo Department,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Finance Office,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Customs Offices,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Customs Services Headquarters,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,investigation_details,Justice Department,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,14th march 2004,DATE
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,16th march 2004,DATE
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,Kosovo Criminal Code,LEGISLATION
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,KCC,ACRONYM
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,Provisional Kosovo Criminal Code,LEGISLATION
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,PCCK,ACRONYM
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,"8,000.00 euros",MONEY
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,"32,800.00 euros",MONEY
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,24.12.03,DATE
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,15.3.2004,DATE
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,article 215,LEGAL_ARTICLE
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,article 341,LEGAL_ARTICLE
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,article 219,LEGAL_ARTICLE
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,article 340,LEGAL_ARTICLE
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,article 22,LEGAL_ARTICLE
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,article 23,LEGAL_ARTICLE
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,applicable_laws_and_procedural_rules,article 339,LEGAL_ARTICLE
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,methodology,itf,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,methodology,unmik,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,methodology,pillar iv,Concept
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,methodology,official 1,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,methodology,official 2,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,methodology,department of justice,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,methodology,iv04/192/01,Document
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,methodology,iv04/192/02,Document
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,methodology,iv04/192/03,Document
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,background_information,itf investigator,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,background_information,company,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,background_information,partner 1,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,background_information,partner 2,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,background_information,partner 3,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,background_information,partner 4,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,conclusions,Pristina,Location
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,conclusions,judicial process,Process
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,conclusions,department of justice,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,conclusions,staff member,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,conclusions,trial,Event
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,conclusions,judicial authorities,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,recommendations,itf,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,recommendations,unmik,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,recommendations,pillar iv,Concept
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,recommendations,official 1,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,recommendations,official 2,Person
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,recommendations,department of justice,Organization
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,recommendations,resolution iv04/192/01,Document
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,recommendations,resolution iv04/192/02,Document
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,recommendations,resolution iv04/192/03,Document
Allegation of fraud in handling and accounting of Cargo at Pristina Airport,0192/04,recommendations,competent authority,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,investigation task force,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,ITF,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,Kosovo,Location
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,UNMIK,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,Pristina,Location
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,February 2003,Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,chartered accountants,Profession
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,Pristina Airport,Location
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,Kosovo Trust Agency,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,European Union,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,Pillar IV,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,Provisional Institutions of Self-Government,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,PISG,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,Constitutional Framework,Concept
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,introduction,"October 21, 2003",Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,UNMIK,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,Pristina Airport,Location
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,ITF,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,"€ 45,105.23",Monetary Amount
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,"€ 8,578.42",Monetary Amount
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,"€ 537,536.90",Monetary Amount
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,14 July 2004,Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,17 April 2002,Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,24 January 2005,Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,03 March 2004,Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,11 October 2001,Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,2001,Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,2004,Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,2005,Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,Chartered Accountants,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,investigation_details,UNMIK Air BP,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,united nations,ORG
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,security council,ORG
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,resolution 1244,DOCUMENT
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,1999,DATE
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,united nations interim administration mission kosovo,ORG
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,unmik,ORG
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,regulation 1999/1,DOCUMENT
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,25 july 1999,DATE
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,kosovo,GPE
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,22 march 1989,DATE
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,provisional criminal code kosovo,DOCUMENT
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,article 339,DOCUMENT
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,article 340,DOCUMENT
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,applicable_laws_and_procedural_rules,article 341,DOCUMENT
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,background_information,dcdm,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,background_information,2002/3,Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,background_information,unmik,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,background_information,bank account,Financial Institution
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,background_information,company,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,background_information,account,Financial Term
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,background_information,staff member 1,Person
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,background_information,private account,Financial Term
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,conclusions,ITF,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,conclusions,UNMIK,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,conclusions,Kosovo,Location
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,conclusions,BP,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,conclusions,2002/3,Date
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,recommendations,unmik,Organization
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,recommendations,pillar 4,Concept
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,recommendations,kta,Concept
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,recommendations,iv04/221/01,Document Identifier
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,recommendations,iv04/221/02,Document Identifier
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,recommendations,bank account,Financial Entity
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,recommendations,fund,Financial Entity
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,recommendations,interest,Financial Concept
Alleged Irregularities Related to an UNMIK Bank Account 1110019243020132-1,0221/04,recommendations,operation,Concept
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,introduction,investigations division office internal oversight services,Organization
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,introduction,united nations mission liberia,Organization
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,introduction,srsg unmil,Title
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,introduction,unmil,Organization
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,introduction,liberia,Location
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,introduction,businessman,Person
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,investigation_details,oios,Organization
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,investigation_details,senior official,Person
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,investigation_details,businessman,Person
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,applicable_laws_and_procedural_rules,sgb/273,Document Identifier
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,applicable_laws_and_procedural_rules,paragraph 18,Paragraph
"ALLEGATIONS OF CONFLICT OF INTEREST AND ABUSE OF AUTHORITY BY SENIOR OFFICIAL 1, UNMIL",ID CASE NO. 0093/04,applicable_laws_and_procedural_rules,7 september 1994,Date
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,introduction,united nations mission liberia,ORGANIZATION
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,introduction,unmil,ORGANIZATION
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,introduction,office internal oversight services,ORGANIZATION
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,introduction,id oios,ORGANIZATION
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,introduction,us$,MONEY
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,introduction,february 2004,DATE
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,introduction,1 august 2003,DATE
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,introduction,31 march 2004,DATE
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,introduction,"290,066 gallon",QUANTITY
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,introduction,"us$ 455,404",MONEY
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,Liberia,Location
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,UNMIL,Organization
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,Monrovia,Location
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,OIOS,Organization
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,IAD1,Organization
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,Siu,Organization
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,Officer 1,Person
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,2003,Date
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,2004,Date
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,US$,Currency
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,"290,066 gallon",Quantity
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,17,Quantity
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,investigation_details,"500,000",Currency
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,applicable_laws_and_procedural_rules,staff regulation 1.2 b,Regulation
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,applicable_laws_and_procedural_rules,united nations,Organization
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,methodology,officer,PERSON
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,methodology,party,ORGANIZATION
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,methodology,documentation,MISC
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,background_information,UNMIL,ORGANIZATION
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,background_information,19 September 2003,DATE
